1
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
213.9100,139.2200,88.8500,52.0000
2
0
0
0
0
1
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
136.3100,157.2800,80.3000,75.9000
