1
759.000000,258.000000,123.000000,183.000000
762.000000,257.000000,123.000000,183.000000
767.000000,255.000000,123.000000,183.000000
767.000000,253.000000,123.000000,183.000000
769.000000,250.000000,123.000000,183.000000
769.000000,257.000000,123.000000,183.000000
770.000000,255.000000,123.000000,183.000000
766.000000,265.000000,123.000000,183.000000
766.000000,248.000000,123.000000,183.000000
780.000000,247.000000,123.000000,183.000000
782.000000,249.000000,123.000000,183.000000
765.000000,267.000000,123.000000,183.000000
778.000000,253.000000,123.000000,183.000000
780.000000,250.000000,123.000000,183.000000
755.000000,265.000000,123.000000,183.000000
743.000000,254.000000,123.000000,183.000000
728.000000,248.000000,123.000000,183.000000
722.000000,235.000000,123.000000,183.000000
722.000000,211.000000,123.000000,183.000000
746.000000,200.000000,123.000000,183.000000
767.000000,225.000000,123.000000,183.000000
788.000000,232.000000,124.000000,185.000000
817.000000,230.000000,126.000000,187.000000
831.000000,210.000000,127.000000,189.000000
820.000000,220.000000,131.000000,195.000000
815.000000,218.000000,134.000000,200.000000
816.000000,215.000000,137.000000,203.000000
810.000000,200.000000,138.000000,205.000000
801.000000,199.000000,140.000000,209.000000
786.000000,189.000000,144.000000,214.000000
767.000000,169.000000,145.000000,216.000000
764.000000,162.000000,148.000000,220.000000
770.000000,157.000000,149.000000,222.000000
766.000000,153.000000,152.000000,225.000000
746.000000,144.000000,154.000000,229.000000
735.000000,121.000000,157.000000,234.000000
722.000000,126.000000,160.000000,238.000000
736.000000,123.000000,164.000000,244.000000
726.000000,118.000000,167.000000,249.000000
720.000000,111.000000,171.000000,254.000000
713.000000,124.000000,173.000000,258.000000
698.000000,113.000000,175.000000,260.000000
692.000000,95.000000,177.000000,264.000000
687.000000,96.000000,180.000000,268.000000
679.000000,104.000000,184.000000,274.000000
656.000000,125.000000,185.000000,275.000000
642.000000,139.000000,186.000000,277.000000
619.000000,141.000000,186.000000,277.000000
617.000000,149.000000,187.000000,278.000000
612.000000,153.000000,189.000000,281.000000
578.000000,143.000000,190.000000,283.000000
559.000000,119.000000,192.000000,286.000000
539.000000,103.000000,193.000000,288.000000
541.000000,135.000000,194.000000,289.000000
550.000000,163.000000,191.000000,285.000000
559.000000,184.000000,192.000000,286.000000
586.000000,197.000000,194.000000,288.000000
587.000000,207.000000,197.000000,293.000000
586.000000,216.000000,200.000000,298.000000
580.000000,234.000000,199.000000,297.000000
574.000000,243.000000,197.000000,293.000000
572.000000,244.000000,196.000000,291.000000
566.000000,259.000000,194.000000,288.000000
565.000000,258.000000,190.000000,282.000000
553.000000,264.000000,187.000000,279.000000
546.000000,281.000000,185.000000,276.000000
536.000000,292.000000,182.000000,270.000000
532.000000,292.000000,179.000000,266.000000
527.000000,295.000000,176.000000,262.000000
525.000000,306.000000,174.000000,259.000000
526.000000,310.000000,171.000000,254.000000
520.000000,307.000000,169.000000,252.000000
519.000000,316.000000,166.000000,247.000000
523.000000,332.000000,164.000000,244.000000
519.000000,339.000000,162.000000,242.000000
