0.69136,0.65174,0.6678,0.69809,0.65433,0.65703,0.62693,0.67322,0.63108,0.6852,0.6682,0.6713,0.63819,0.64841,0.66356
0.69136,0.65174,0.6678,0.69809,0.65433,0.65703,0.62693,0.67322,0.63108,0.6852,0.6682,0.6713,0.63819,0.64841,0.66356
0.69136,0.65174,0.6678,0.69809,0.65433,0.65703,0.62693,0.67322,0.63108,0.6852,0.6682,0.6713,0.63819,0.64841,0.66356
0.69136,0.65174,0.6678,0.69809,0.65433,0.65703,0.62693,0.67322,0.63108,0.6852,0.6682,0.6713,0.63819,0.64841,0.66356
0.69136,0.65174,0.6678,0.69809,0.65433,0.65703,0.62693,0.67322,0.63108,0.6852,0.6682,0.6713,0.63819,0.64841,0.66356
0.69136,0.65174,0.6678,0.69809,0.65433,0.65703,0.62693,0.67322,0.63108,0.6852,0.6682,0.6713,0.63819,0.64841,0.66356
0.69136,0.65174,0.6678,0.69809,0.65433,0.65703,0.62693,0.67322,0.63108,0.6852,0.6682,0.6713,0.63819,0.64841,0.66356
0.69136,0.65174,0.6678,0.69809,0.65433,0.65703,0.62693,0.67322,0.63108,0.6852,0.6682,0.6713,0.63819,0.64841,0.66356
0.69136,0.65174,0.6678,0.69809,0.65433,0.65703,0.62693,0.67322,0.63108,0.6852,0.6682,0.6713,0.63819,0.64841,0.66356
0.69136,0.65174,0.6678,0.69809,0.65433,0.65703,0.62693,0.67322,0.63108,0.6852,0.6682,0.6713,0.63819,0.64841,0.66356
0.69136,0.65174,0.6678,0.69809,0.65433,0.65703,0.62693,0.67322,0.63108,0.6852,0.6682,0.6713,0.63819,0.64841,0.66356
0.69136,0.65174,0.6678,0.69809,0.65433,0.65703,0.62693,0.67322,0.63108,0.6852,0.6682,0.6713,0.63819,0.64841,0.66356
0.69136,0.65174,0.6678,0.69809,0.65433,0.65703,0.62693,0.67322,0.63108,0.6852,0.6682,0.6713,0.63819,0.64841,0.66356
